,text,date,city,state
9828,Good morning everybody except DeMar DeRozan,Sun May 26 12:33:57 +0000 2019,Annandale,VA
9829,@ExoSlideLLC @Creality3dprint @ChuckHellebuyck Can we get a carrige close up?,Sun May 26 12:33:57 +0000 2019,Phoenixville,PA
9830,"When is the sun not the son

When you cant wait to see it in the morning",Sun May 26 12:33:57 +0000 2019,Redmond,WA
9831,@DerronEShort Whoa😂,Sun May 26 12:33:58 +0000 2019,Columbus,OH
9832,This’ll do. #spyderco #spydercosmock #smockknives #knife #knives #knifenut #knifelife #knifefanatics #knifepics… https://t.co/MymEXsif4F,Sun May 26 12:33:58 +0000 2019,Siesta Key,FL
9833,@ChuckCallesto His name is starting to show up more and more into just what happened.  I think there should be an i… https://t.co/IbqK3Nvvky,Sun May 26 12:33:58 +0000 2019,Arden-Arcade,CA
9834,@algoriphagus Congratulations 🎊🎉,Sun May 26 12:33:58 +0000 2019,Storrs,CT
9835,@piperhuguley Mid-stages of dementia makes it hard to get in and out of that position.,Sun May 26 12:33:57 +0000 2019,Roswell,GA
9836,I wanna go swimming,Sun May 26 12:33:58 +0000 2019,Woodbranch,TX
9837,@aiyanaland the last five seconds are my brother and i when we’re drunk lmaoooo,Sun May 26 12:33:58 +0000 2019,Chicago,IL
9838,@piperhuguley Mid-stages of dementia makes it hard to get in and out of that position.,Sun May 26 12:33:57 +0000 2019,Roswell,GA
9839,"Corvallis: 5:35am: sunrise
sunset will be at 8:45pm",Sun May 26 12:33:59 +0000 2019,Corvallis,OR
9840,"Greatest racing weekend of the year! 🏁🏁🏁
🏎️ #MonacoGP @F1

🏎️ #Indy500 #ThisIsMay @IMS @IndyCar

🚗 #CocaCola600… https://t.co/c2lCDNnz6s",Sun May 26 12:33:58 +0000 2019,Coal Valley,IL
9841,@Christianx14 where? i cannot believe that. wow.,Sun May 26 12:33:59 +0000 2019,Chicago,IL
9842,@kirstiealley Solid advice.,Sun May 26 12:34:00 +0000 2019,Lake Charles,LA
9843,@jsalowe It's so perfect.,Sun May 26 12:34:00 +0000 2019,Minneapolis,MN
9844,@chynnat_ I still have 20 minutes left and I don’t know if I can finish it....,Sun May 26 12:33:56 +0000 2019,Boiling Springs,NC
9845,He looks like my fingers when they’ve been in the shower or pool too long.,Sun May 26 12:34:00 +0000 2019,Daytona Beach,FL
9846,@skyIarsgrey That’s soo awesome! You were 6 years of age? I bet you learned to cuss through him! Haha! 😂❤️,Sun May 26 12:34:00 +0000 2019,Pickens,SC
9847,"My bushes are blooming!!!
#OurLittlePieceOfEarth @ Hamlin Park, Buffalo https://t.co/mJz3HtLcRS",Sun May 26 12:34:00 +0000 2019,Buffalo,NY
9848,Did you know that a good toner can restore your skins pH balance back to norma? Your face is naturally acidic; runn… https://t.co/dlApk7azpQ,Sun May 26 12:33:57 +0000 2019,Cary,NC
9849,@taylorswift13 Omg !!! 😭🙌🏻,Sun May 26 12:33:59 +0000 2019,Plano,TX
9850,This.👇,Sun May 26 12:34:01 +0000 2019,San Diego,CA
9851,@robeaston33 @RuthStraussFdn A fantastic cause!,Sun May 26 12:34:01 +0000 2019,Brooklyn,NY
9852,@Lil_Wyte_ 📲 https://t.co/0d0kWHf7Tl,Sun May 26 12:34:00 +0000 2019,Memphis,TN
9853,8.0 EARTHQUAKE Shakes Peru https://t.co/dBO3VSvKaC via @YouTube,Sun May 26 12:34:01 +0000 2019,Newark,OH
9854,"Wait up for me. I know he is always with me, but Sam might have to live in my house so I can communicate with him m… https://t.co/QtaxRYDBeG",Sun May 26 12:34:01 +0000 2019,Staten Island,NY
9855,"There is nothing Christian in deny human beings basic rights.

Trump Administration Proposes Rollback of Transgende… https://t.co/dEPzRhKn6I",Sun May 26 12:34:01 +0000 2019,Baltimore,MD
9856,@Rico_ThaShooter Maybe that was the plan 🌚,Sun May 26 12:34:01 +0000 2019,Raleigh,NC
9857,i’m soooooo tired,Sun May 26 12:34:01 +0000 2019,Queens,NY
9858,"@AnnieReporter Big rock cocaine marathon.... It must be 4 eightballs this night! He'll yea...

These Americans fled… https://t.co/hEDjsd5CqM",Sun May 26 12:34:02 +0000 2019,South Bend,IN
9859,Ok,Sun May 26 12:34:02 +0000 2019,East Bridgewater,MA
9860,"OMG 🙂 the grade report card is outstanding. Thank you, please stay tuned.",Sun May 26 12:34:02 +0000 2019,Ives Estates,FL
9861,Well aren’t you stupid!!!! You are in the Congress and you ask that on Twitter???? Does your brain overheat with al… https://t.co/aXPXoEcDlA,Sun May 26 12:34:02 +0000 2019,Port Byron,IL
9862,Wow,Sun May 26 12:34:02 +0000 2019,Owings Mills,MD
9863,Chooo chooo 🚂🚂🚂,Sun May 26 12:34:02 +0000 2019,Atlanta,GA
9864,"Happy Memorial Day Weekend, Please Pray for our Troops &amp; First Responders. https://t.co/qqEEnsKQnE",Sun May 26 12:34:02 +0000 2019,Brooklyn,NY
9865,Chromosomes get mixed and you be born gay or transgendered @SlimTheGreay,Sun May 26 12:34:03 +0000 2019,Roseland,FL
9866,@fras99 I was the guy who put the bully in his place. BOOM!!! I hate bullies.,Sun May 26 12:34:03 +0000 2019,Davenport,IA
9867,I woulda walked out and but stayed around and got her number.,Sun May 26 12:34:04 +0000 2019,Brookhaven,GA
9868,@BillBubbaBussey Tough week in Auburn.,Sun May 26 12:34:04 +0000 2019,Auburn,AL
9869,@InspowerMinds 😩🙌🏻🤣 https://t.co/vSIrAMhIvc,Sun May 26 12:34:00 +0000 2019,Belton,TX
9870,@ottosonnenh Menos palabras más hechos,Sun May 26 12:34:04 +0000 2019,Houston,TX
9871,Finally watching #DoubleorNothing ! Will be tweeting about it throughout the show #AEWDoN,Sun May 26 12:34:04 +0000 2019,Passaic,NJ
9872,#24InfantryRegiment #9thCalvaryRegiment #10thCalvaryRegiment #25thCalvaryRegiment #BuffaloSoldiers #TuskegeeAirmen… https://t.co/OkNG5F3by1,Sun May 26 12:34:04 +0000 2019,Austin,TX
9873,"mom : all you do is eat !

me: all you do is buy food 🤷🏻‍♀️...

mom : look here bitch ...",Sun May 26 12:34:04 +0000 2019,Lake Charles,LA
9874,I know I’m having a good morning when all of the cheese of my microwave breakfast sandwich is still in it rather in… https://t.co/HPmjsY0owW,Sun May 26 12:34:04 +0000 2019,Cromwell,CT
9875,probably the worst ass I’ve ever had 🥴😬... he had a nice bubble butt but LAWD he had no walls. It was like sticking… https://t.co/DjfYjxRSY4,Sun May 26 12:34:04 +0000 2019,Roswell,GA
9876,"You really want me to put
Taylor Swift on our set list?

Sure, I guess

Whatever it takes to make you
swing those h… https://t.co/jknByH88cf",Sun May 26 12:34:05 +0000 2019,New Britain,CT
9877,Literally my Dream Home 😩 Inside Jessica Alba's $10M Los Angeles Home | Open Door | Architectural ... https://t.co/FQRm9GV8Md via @YouTube,Sun May 26 12:34:05 +0000 2019,New Orleans,LA
9878,Racial profiling ALWAYS has a pattern- Race soldiers lying about a imaginary weapon and white fear!,Sun May 26 12:34:05 +0000 2019,Seguin,TX
9879,@ButtonsBertie @Angus_Goodboy My cats would do that too..,Sun May 26 12:34:05 +0000 2019,St Petersburg,FL
9880,Shoutout to @kkandjaysupply for the newest  suspenders to my collection. Easily adjustable. Lots of options. Made i… https://t.co/AWh2B9TRp0,Sun May 26 12:34:05 +0000 2019,Manhattan,NY
9881,my american queen 🧡,Sun May 26 12:34:06 +0000 2019,Phoenix,AZ
9882,@Romi_Lover88 @Filthypornpiggy @paddict_swiss @PornDude3484 @lurkin415 @PornPiggy4Life @BimboCollege @SccsMR… https://t.co/g0guu3gHne,Sun May 26 12:34:06 +0000 2019,Hartford,CT
9883,Sincerity  #ThingsYouCantGetOnAmazon,Sun May 26 12:34:06 +0000 2019,Washington,DC
9884,"The fear of the Lord is the instruction of wisdom; and before honour is humility.
Proverbs 15:33 KJV

#nofear… https://t.co/zj4ViLwFs0",Sun May 26 12:34:06 +0000 2019,Schenectady,NY
9885,"Join the Performance Food Group team! See our latest job opening here: https://t.co/7klxxnkfvo #Elkton, MD #SupplyChain",Sun May 26 12:34:06 +0000 2019,Elkton,MD
9886,We getting that double pay monday 🤑🤑🤑🤑🤑🤑 thank you veterans lol,Sun May 26 12:34:06 +0000 2019,Joliet,IL
9887,"Want to work at BH Media Group? We're hiring in #Mechanicsville, VA! Click the link in our bio for details on this… https://t.co/rfCaXWkMN9",Sun May 26 12:34:06 +0000 2019,Mechanicsville,VA
9888,@HitTheJai @Pharrell Wow this made CNN? Must of been a slow night in National News,Sun May 26 12:34:06 +0000 2019,Norfolk,VA
9889,"@KattyKay_ Katty , I would urge you to return to your homeland and fight the 
people who are taking over England. Start in London",Sun May 26 12:34:07 +0000 2019,Staten Island,NY
9890,Wendy Red Star exhibition @newarkmuseum presents her exploration of ancestry and contemporary life on the Crow rese… https://t.co/4S5hVN0z1s,Sun May 26 12:34:05 +0000 2019,Manhattan,NY
9891,@RetireB4IDie @ToniPait I vote castration.,Sun May 26 12:34:07 +0000 2019,Haltom City,TX
9892,ON MY MOMMA!!,Sun May 26 12:34:07 +0000 2019,Washington,DC
9893,"✈National Paper Airplane Day ✈
- May 26 https://t.co/RvIhtrpvtY via @natltoday",Sun May 26 12:34:07 +0000 2019,Tempe,AZ
9894,"@mterr337 A washed-up, minimally talented actor.",Sun May 26 12:34:08 +0000 2019,Crystal Lake,FL
9895,@RocBoiP Well guess you’ll have some look options for today,Sun May 26 12:34:08 +0000 2019,Washington,DC
9896,8.3 miles around Seattle to start the day. Excuse me while I kiss the sky. https://t.co/EbdIYPVVgG,Sun May 26 12:34:07 +0000 2019,Seattle,WA
9897,Man this app never fails me 😭😭😭😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Sun May 26 12:34:08 +0000 2019,Eastlake,OH
9898,"@GaryWalters66 @WWBrock2 Amen, Warfighter!",Sun May 26 12:34:08 +0000 2019,Schenectady,NY
9899,"Just in!  Versatile 100% pre-washed Cotton,  there's no shrinking with this fabric! Available in cool modern and  c… https://t.co/RNfvOqRpW0",Sun May 26 12:34:08 +0000 2019,Fort Lauderdale,FL
9900,"@DJ_Vagab0nd “Hello, I have zero understanding of this, but I feel that it’s important that you hear my opinion on… https://t.co/UFrCMAeVda",Sun May 26 12:34:09 +0000 2019,Chicago,IL
9901,#Faithrules,Sun May 26 12:34:09 +0000 2019,Detroit,MI
9902,"Just posted a photo @ Houston, Texas https://t.co/4ydcT2Abtn",Sun May 26 12:34:09 +0000 2019,Houston,TX
9903,dead,Sun May 26 12:34:09 +0000 2019,Arroyo,SA
9904,"@JaneFallon They freed Esther! Bet you're next! 

Treats now Mum!
#blep",Sun May 26 12:34:09 +0000 2019,Indianapolis,IN
9905,"@DavidApplebaum5 @5xNatl_Champs David, are you a Yankees fan?? If you are, have fun with it. It’s all in good fun.… https://t.co/M42vQ0acq7",Sun May 26 12:34:09 +0000 2019,Country Club,FL
9906,We have added another Team Member to Prosper Laser Services!  Lauren has extensive knowledge and experience in Aest… https://t.co/X8vqF4yXkc,Sun May 26 12:34:09 +0000 2019,Prosper,TX
9907,@rmayemsinger He needs suspenders,Sun May 26 12:34:09 +0000 2019,Sylvania,OH
9908,Go to hell.. none of ya business!,Sun May 26 12:34:10 +0000 2019,Brooklyn,NY
9909,"I'm at @RaleighMarriott City Center in Raleigh, NC https://t.co/EbZz25aaSU",Sun May 26 12:34:10 +0000 2019,Raleigh,NC
9910,Which is Italian for “Seb is #1”,Sun May 26 12:34:10 +0000 2019,Chicago,IL
9911,Here’s what you need to know about the severe threat today...another day of dangerous storms ahead. Stay safe every… https://t.co/K3zQhEmmoQ,Sun May 26 12:34:11 +0000 2019,Denver,CO
9912,https://t.co/PPZDfphtMT,Sun May 26 12:34:10 +0000 2019,Matthews,NC
9913,"Watch our for pedestrians, traffic today #WallingfordCT",Sun May 26 12:34:11 +0000 2019,Wallingford,CT
9914,@IceManNYR @morgfair @realDonaldTrump Oklahoma is being punished by God because of their war on women.,Sun May 26 12:34:11 +0000 2019,Antioch,IL
9915,Happy birthday @ZoeEichorn ! https://t.co/yszgH34BlK,Sun May 26 12:34:11 +0000 2019,Goshen,IN
9916,o vitor é goleiro ou ator de novela mexicana? fica o questionamento https://t.co/dyK189Xyxi,Sun May 26 12:34:11 +0000 2019,Atlantic City,NJ
9917,https://t.co/9vYHfoirhv,Sun May 26 12:34:11 +0000 2019,Washington,DC
9918,Bitch this 2019 you a grown ass man who can serve yourself. Grow the fuck up!,Sun May 26 12:34:12 +0000 2019,Kennett Square,PA
9919,Shake yourself loose!!!!,Sun May 26 12:34:12 +0000 2019,Philadelphia,PA
9920,Confusion and depression ✨ https://t.co/J26RKfse7w,Sun May 26 12:34:12 +0000 2019,Weehawken,NJ
9921,@GeronimoJrLapac Awesome!,Sun May 26 12:34:13 +0000 2019,Quincy,MA
9922,Happy Memorial Day. To all my Twitter friends who served or currently serve and to those left behind and also sacri… https://t.co/SlHRGlSv3L,Sun May 26 12:34:13 +0000 2019,Palm Harbor,FL
9923,You think when the match was made between Arquette @RealDDP vs @EBischoff and Jarrett WCW actually thought to put t… https://t.co/XQuV8DNGBE,Sun May 26 12:34:14 +0000 2019,Brooklyn,NY
9924,@RepHagan Let’s pray together it doesn’t. This is monstrous😡.,Sun May 26 12:34:14 +0000 2019,Brooklyn,NY
9925,I’ve never been more heartbroken in my entire life. Watching you walk away will be the hardest think I’ve ever had… https://t.co/O7QEQjLtaM,Sun May 26 12:34:14 +0000 2019,Paoli,PA
9926,Can't wait for this.,Sun May 26 12:34:14 +0000 2019,Springfield,MA
9927,"#SundaySpotlight is our Executive Director, Deb Connell! Deb works hard to make sure the Festival runs smoothly and… https://t.co/Kt27vtAdLh",Sun May 26 12:34:14 +0000 2019,Lancaster,OH
9928,Congratulations 👏🏾,Sun May 26 12:34:15 +0000 2019,Oak Ridge,TN
9929,I’m talking about more than ONE PERSON is irritating my soul ALL AT ONE TIME.,Sun May 26 12:34:15 +0000 2019,Toledo,OH
9930,Fantastic work from your group in Belgium! Looking forward to future collaborations! #SPS19,Sun May 26 12:34:15 +0000 2019,West University Place,TX
9931,"@OnAirWithRick @WISH_TV @500Festival great to meet you, too...fun evening!",Sun May 26 12:34:15 +0000 2019,Brownsburg,IN
9932,"Ms. Bug Eyes,
Words of wisdom again. Cauliflower,  yukawa (??)  Colonialism.?
What in the world are you talking abo… https://t.co/8k4hUzVt0l",Sun May 26 12:34:15 +0000 2019,Orion,MI
9933,@Mama34Thrifty @JimCarrey He's fine. Trump is sick and needs to seek help.,Sun May 26 12:34:17 +0000 2019,Dallas,TX
9934,@PoshBash_ This ain't it😂,Sun May 26 12:34:17 +0000 2019,Atlanta,GA
9935,"If not you'll crash
#youthink #stop #road #tree #crash #ouch @ Stickerhead Wraps https://t.co/8h32sgWAVN",Sun May 26 12:34:17 +0000 2019,Helena,AL
9936,@sashaperlraver @NextBestPicture I'm literally the only person in the country who didn't like #Booksmart.  😂,Sun May 26 12:34:17 +0000 2019,Pasadena,TX
9937,Definitely gotta hoop today,Sun May 26 12:34:18 +0000 2019,Simpsonville,SC
9938,"@DwellerLake He had a good point, I'm sure :)",Sun May 26 12:34:18 +0000 2019,DeRidder,LA
9939,Detroit Downtown Bug•A•Boo https://t.co/tZLCm6VPj4,Sun May 26 12:34:17 +0000 2019,Detroit,MI
9940,@ken78020841 We are still good,Sun May 26 12:34:19 +0000 2019,Oklahoma City,OK
9941,The best two things about being a gas attendant are the people who pull up with dogs and let you pet them and when… https://t.co/WUWh3OyRDn,Sun May 26 12:34:19 +0000 2019,Old Bridge,NJ
9942,@ZacOnTheMic @TKras So the Rays are going to low ball him and say oh well  we tried,Sun May 26 12:34:19 +0000 2019,Carrollwood,FL
9943,Guilty people project their problems onto others because of their denial. Get some help soon Nancy. Is it insecurit… https://t.co/tyoFzl1hhe,Sun May 26 12:34:19 +0000 2019,Indiantown,FL
9944,@217destiny @foxillinois Yes!,Sun May 26 12:34:19 +0000 2019,Springfield,IL
9945,"@JaneGummyof3 I'd classify my mood more as incredulous, as well as rotten and foul.",Sun May 26 12:34:19 +0000 2019,North Ridgeville,OH
9946,@ava @lizzo Does my attendance count if I was already asleep at the time of this tweet?,Sun May 26 12:34:20 +0000 2019,Chicago,IL
9947,My baby.  ‘14 CTS V.  565hp,Sun May 26 12:34:20 +0000 2019,Dallas,TX
9948,"@FueledbyLOLZ Awww you were in my town. The Merchantville diner is okay. It's not our favorite, though. I think the… https://t.co/l56AhqLfrh",Sun May 26 12:34:20 +0000 2019,Pennsauken,NJ
9949,"When the Praises go up, God's blessing come down, let the Praise begin! @ WNUR-FM 89.3 https://t.co/lTzhqRgOu6",Sun May 26 12:34:20 +0000 2019,Evanston,IL
9950,The nigga who got his ass whooped by Baby on his page still talking shit. 🤦🏾‍♀️,Sun May 26 12:34:20 +0000 2019,Smyrna,TN
9951,Very Cool! TY @AbeShinzo &amp; @POTUS Godspeed!,Sun May 26 12:34:20 +0000 2019,Fort Pierce,FL
9952,Mannnnn fuck all y’all 🤷🏽‍♀️,Sun May 26 12:34:21 +0000 2019,Toledo,OH
9953,Went to the #mma show in the #city of the #d  #larryflynt #husslersclub #detroit #michigan at the #marriott had an… https://t.co/xXiLkmp9f0,Sun May 26 12:34:21 +0000 2019,Detroit,MI
9954,@guardian Just follow through on the results of the election. Unite the country afterward.,Sun May 26 12:34:21 +0000 2019,Norfolk,VA
9955,Truuue. “@2chainz” voice,Sun May 26 12:34:21 +0000 2019,Grand Prairie,TX
9956,Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30 https://t.co/jqs3IZMZyo,Sun May 26 12:34:21 +0000 2019,Putnam Valley,NY
9957,@TrueReality9 @realDonaldTrump @POTUS I think Kim is on our side now. There was something more to it.,Sun May 26 12:34:22 +0000 2019,Ocean City,MD
9958,"@RealLPoslaiko @freedomforce990 Is her defense, she seems better qualified than Maxine Waters. You have to wonder h… https://t.co/7kjIhaT0DR",Sun May 26 12:34:21 +0000 2019,Fruit Cove,FL
9959,Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30 https://t.co/m4rWSmED0a,Sun May 26 12:34:22 +0000 2019,Putnam Valley,NY
9960,@GirlPower_2 What happened to the dolphin that jumped out? This is so sad.,Sun May 26 12:34:22 +0000 2019,Forest Hills,MI
9961,Great party last night @Naughty_Kings. Hella fine ass niggas that were just my type.,Sun May 26 12:34:22 +0000 2019,Washington,DC
9962,"My jet-lagged body: o man I can’t wait to sleep in after all this travel

My jet-lagged brain at 730am: hello",Sun May 26 12:34:22 +0000 2019,Brooklyn,NY
9963,@Stacey21King https://t.co/Th2n2Qs8vI,Sun May 26 12:34:22 +0000 2019,Chicago,IL
9964,@muffnbear @tmschultzy Happy Anniversary!,Sun May 26 12:34:22 +0000 2019,Milwaukee,WI
9965,"My grandmother (dad’s side) traced her roots back to Andrew Jackson. My moms side, we were poor Irish settlers, so… https://t.co/l2DcHtz3I8",Sun May 26 12:34:22 +0000 2019,Tallahassee,FL
9966,😂😂,Sun May 26 12:34:22 +0000 2019,Nashville,TN
9967,@kevinto68455891 @CateDailyBoom @LiveMusicAgent @wyattpauley @80smusicmanKB @TBonesPrimeCuts @RockTheseTweets… https://t.co/sbzguxRlDk,Sun May 26 12:34:23 +0000 2019,Philadelphia,PA
9968,🤣,Sun May 26 12:34:23 +0000 2019,Orange,TX
9969,Wow You’re #Fucked Not Going To Be #Society Ending No #Money No #Gasoline No #Electricity’s Grids No Food &amp; Water 💧… https://t.co/bY4dGprfBU,Sun May 26 12:34:23 +0000 2019,Beecher,MI
9970,@curlsgal0re Im trying to sleep,Sun May 26 12:34:24 +0000 2019,Bronx,NY
9971,"My baby can’t count knows her colors her name, her mommy &amp; daddy name and her birthday 👧🏾",Sun May 26 12:34:24 +0000 2019,Washington,DC
9972,After the most amazing &amp; generous gift fr @RFS_Vista can we now start talking about how @Morehouse… https://t.co/dMo04e3cZo,Sun May 26 12:34:24 +0000 2019,Maryland City,MD
9973,Very sad and tragic to learn about the passing of @VoiceofAUTigers and his wife. Was a huge fan of Rod’s work for t… https://t.co/CzgozZPhrx,Sun May 26 12:34:24 +0000 2019,Windsor,CT
