,city,date,polarity,state,text
8,Norco,Sun Jun 24 03:13:06 +0000 2018,0.525,CA,"Spirit West Coast! Jesse jesse__jc and I met @coltondixon! Fun music, big heart for the Lord and good guy!! Great t… https://t.co/UuIauGpbql"
9,Manhattan,Sun Jun 24 03:27:17 +0000 2018,-0.1,NY,@sincerelycolton My eyes are closed for the point
10,Manhattan,Sun Jun 24 03:38:55 +0000 2018,0.0,NY,@waxygirll @sincerelycolton Don’t yell
11,Manhattan,Sun Jun 24 03:44:44 +0000 2018,0.0,NY,@sincerelycolton How dare
12,Orchard Park,Sat Jun 23 21:01:36 +0000 2018,0.0,NY,@Jason_Tartick Omg 👌🏻
13,Sherman,Sun Jun 24 00:32:58 +0000 2018,0.0,TX,@IAmDerrickNelso @schmitzcolton1 @GarrettHunter09 I just want y’all to know every one of those memes where so spot on
0,San Francisco,Sun Jun 24 18:21:14 +0000 2018,0.2,CA,That time @coltonlhaynes really thought she won A #tonyaward or #grammy Award 😯 #cutfortime #instagay #pride🌈… https://t.co/PtaGVVSmmo
1,Georgetown,Sun Jun 24 18:37:28 +0000 2018,0.0,KY,@colton_lee15 Skeeter bites
2,Loma Linda,Sun Jun 24 18:41:19 +0000 2018,0.0,CA,#softball #fastpitch #iemayhem #mayhemFP #mayhemsoftball #coltonmayhem #mayhem #teammayhem @ IE Performance Center… https://t.co/JLkvIV5bHR
3,Atlanta,Mon Jun 25 00:14:07 +0000 2018,1.0,GA,"“Being me is my greatest power.” -Jordan Kimball, #TheBachelorette"
4,Santa Clarita,Sun Jun 24 19:27:18 +0000 2018,0.0,CA,"Revivus producer @topalfromsocal with taylorlautner at gloryconcerts where @taurenwells, @coltondixon,… https://t.co/2rrBVmgXW8"
5,Livermore,Mon Jun 25 04:54:20 +0000 2018,0.0,CA,@coltonwhatley95 Well what are you waiting for?!
6,Lake Charles,Mon Jun 25 03:12:29 +0000 2018,0.0,LA,bruh i swear this is how colton dances https://t.co/YIpdUgdfAG
7,Pittsburg,Sun Jun 24 23:32:08 +0000 2018,0.0,TX,@rucker_colton @GreenleeHunter @knsutsch #cfagang
8,College Station,Sun Jun 24 23:53:40 +0000 2018,0.0,TX,@coltonbuttnaked  https://t.co/N922VEUTZg
9,Los Angeles,Mon Jun 25 06:16:13 +0000 2018,0.0,CA,@leodottavio @tom_834319 ❤️❤️
10,Los Angeles,Mon Jun 25 01:57:37 +0000 2018,0.625,CA,@ewwcolton we had alll da fun! good meeting u colton!
11,Marana,Sun Jun 24 20:38:55 +0000 2018,0.2,AZ,"I’m intimately over the use of “fully,” @FranziaDad and @coltonnsmiley. Here are some options. https://t.co/pCVqK9SVyo"
12,Greenwood,Sun Jun 24 20:43:03 +0000 2018,0.0,AR,@Brewsterc29 @keithholt24 Y’all need to pull @colton_sagely10 up from AAA club and get that kid on the radar. #GoSticks
0,Reno,Tue Jun 26 05:12:25 +0000 2018,0.0,NV,It’s been 2 weeks without @coltonmcilwain and one to go... wish me luck to make it
1,Beverly Hills,Tue Jun 26 05:58:56 +0000 2018,0.0,CA,@mikecolton @JohnRossBowie @TheDweck Bo-aht Doo-ee
2,Delray Beach,Tue Jun 26 00:10:48 +0000 2018,0.390625,FL,Becca get that wine outta the hot tub!! #thebachelorette
3,Toms River,Tue Jun 26 00:17:36 +0000 2018,0.0,NJ,i feel like colton doesn’t like becca #TheBachelerotte
4,Haines City,Tue Jun 26 00:19:20 +0000 2018,0.0,FL,chris harrison already knows 🍷 #thebachelorette https://t.co/iz76XAvuNO
5,Boca Raton,Tue Jun 26 00:19:39 +0000 2018,0.5,FL,how many takes did colton have to do that “i’m falling in love with becca” interview because he kept saying “tia” #thebachelorette
6,Houston,Tue Jun 26 00:19:56 +0000 2018,0.0,TX,"#TheBachelorette
Now, she freaked out when Jean Blanc said basically the same thing."
7,Doylestown,Tue Jun 26 00:20:04 +0000 2018,-0.1,OH,Colton trying to drag my girl Aly Raisman here  #thebachelorette https://t.co/kZcUwWdLcl
8,Pensacola,Tue Jun 26 00:22:08 +0000 2018,0.0,FL,"When I think of Vegas, riding camels is totally #1 on my list....  #thebachelorette https://t.co/MeOeOhivkR"
9,Grandview Heights,Tue Jun 26 00:22:19 +0000 2018,0.0,OH,#teamcolton
10,Louisville,Tue Jun 26 00:24:22 +0000 2018,0.0,KY,And if you don’t like @jordan__kimball then unfollow me now
11,Radnor Township,Tue Jun 26 00:27:11 +0000 2018,0.0,PA,Ummm didn’t we already see this date? #thebachelorette
12,Philadelphia,Tue Jun 26 00:28:16 +0000 2018,0.5,PA,ANOTHER SONGWRITING DATE?! Is Becca trying to find love or hosting a talent competition? #thebachelorette
13,Nashville,Tue Jun 26 00:28:54 +0000 2018,0.3333333333333333,TN,This is super awk #thebachelorette
14,Naperville,Tue Jun 26 00:29:32 +0000 2018,0.35,IL,Charlotte: that guy (Wayne Newton) looks like a sweet potato with eyes.  😂  #thebachelorette 🌹
15,Nashville,Tue Jun 26 00:29:37 +0000 2018,-0.125,TN,@leodottavio Endless appreciation for your quips.
16,Easton,Tue Jun 26 00:29:45 +0000 2018,-0.1,MD,Wayne Newton looks like a dead extra from Six Feet Under #thebachelorette
17,Tampa,Tue Jun 26 00:30:54 +0000 2018,0.0,FL,Even the horse looks like it had plastic surgery 😝 #thebachelorette
18,Cranford,Tue Jun 26 00:31:35 +0000 2018,0.0,NJ,I have a feeling @Jason_Tartick crushes this date
19,Glenwood,Tue Jun 26 00:31:58 +0000 2018,-0.5,FL,Me watching the guys sing random words to the tune of “Danke Schoen” #thebachelorette https://t.co/SwYlzzCenm
20,Tampa,Tue Jun 26 00:38:31 +0000 2018,0.0,FL,"Chris creeps me out for some reason, I can’t like him #thebachelorette"
21,Lumberton,Tue Jun 26 00:39:58 +0000 2018,0.0,TX,"Not even exaggerating, Colton Underwood is the hottest person I’ve ever seen. #TheBachelerotte"
22,Alpharetta,Tue Jun 26 00:45:55 +0000 2018,0.5,GA,i think garrett is my top pick. their connection is 😍 #thebachelorette
23,Hartford City,Tue Jun 26 00:46:52 +0000 2018,-0.04999999999999999,IN,"God bless Colton, he’s adorable and awkward #thebachelorette"
24,Pensacola,Tue Jun 26 00:48:47 +0000 2018,0.0,FL,Hey Chris....  #thebachelorette https://t.co/PDVGcZoAbf
25,Manhattan,Tue Jun 26 00:49:56 +0000 2018,0.0,NY,Colton be like #thebachelorette https://t.co/58E9NG8cMB
26,Philadelphia,Tue Jun 26 00:50:03 +0000 2018,1.0,PA,Jason and Leo cleaned up the best in a tux 👀 #thebachelorette
27,Pensacola,Tue Jun 26 00:51:14 +0000 2018,0.14285714285714285,FL,"“Tonight I’m shook.” - Chris. Yeah, we’re all shook by the way you’re acting right now.  #thebachelorette https://t.co/omW7A2al1k"
28,Cleveland,Tue Jun 26 00:51:46 +0000 2018,0.5,OH,I have never felt more honored to work for KeyBank than I do now- considering I just found out the Jason Tartick fr… https://t.co/qM4IJczq8x
29,St Albans,Tue Jun 26 00:52:50 +0000 2018,0.5,WV,ok i love @balockaye_h #TheBachelorette
30,Cleveland,Tue Jun 26 00:54:49 +0000 2018,0.5,OH,I have never felt more honored to work for KeyBank than I do now- considering I just found out the Jason Tartick fr… https://t.co/5XJ4dS6D4k
31,Cleveland,Tue Jun 26 00:55:29 +0000 2018,0.5,OH,I have never felt more honored to work for KeyBank than I do now- considering I just found out the Jason Tartick fr… https://t.co/p19mu3sP2f
32,Ardmore,Tue Jun 26 00:55:35 +0000 2018,0.0,OK,@_colton_waters @horton_andrew_ @Herschler_8 Friday? https://t.co/7vj467yzbM
33,Naperville,Tue Jun 26 00:58:29 +0000 2018,-0.8,IL,I want Becca to send BOTH these idiots home.  #NoRoseForYou  🌹#thebachelorette
34,Boca Raton,Tue Jun 26 00:58:30 +0000 2018,0.13,FL,"chicken if you keep talking you’re not “enjoying the silence,” you’re enjoying the sound of your own voice. #thebachelorette"
35,Alpharetta,Tue Jun 26 00:59:20 +0000 2018,0.0,GA,drink every time becca says “these guys” #thebachelorette
36,Garden City,Tue Jun 26 01:01:10 +0000 2018,0.4681818181818182,SC,Becca should just leave both of them in the desert and live happily with Blake #thebachelorette
37,Jacobstown,Tue Jun 26 01:02:22 +0000 2018,0.0,NJ,Jordan dressed like he’s about to take a yacht to the Catalina wine mixer #thebachelorette
38,Battlefield,Tue Jun 26 01:02:31 +0000 2018,0.0,MO,"*watching the bachelorette and colton kiss*

natalie’s mom (jamie): “now that is some hotness “"
39,Eugene,Tue Jun 26 03:12:24 +0000 2018,0.0,OR,I’m done. I want @clayharbs82 back on #bacheloretteabc 😂
40,Newport,Tue Jun 26 03:16:30 +0000 2018,0.5,KY,@mynameiscolton Just glad you didn’t peak in your sex life...orrrrr...uh.
41,Woodway,Tue Jun 26 03:16:36 +0000 2018,0.0,TX,Wills should be the next Bachelor. End of discussion.  #TheBachelorette #thebachelor @BachelorABC @BacheloretteABC
42,Blasdell,Tue Jun 26 03:28:07 +0000 2018,-0.3125,NY,@Jason_Tartick you mean a lot to me
43,Henderson,Tue Jun 26 03:31:39 +0000 2018,-0.3499999999999999,NV,I feel bad Chris is now on his second song writing challenge #thebachelorette https://t.co/ruknXnPRoi
44,Sioux Falls,Tue Jun 26 03:37:18 +0000 2018,-0.07500000000000001,SD,Becca gave Chris a rose :( why he is whinny #thebachelorette https://t.co/QRUvtNAoqj
45,Phoenix,Tue Jun 26 03:45:37 +0000 2018,-0.0875,AZ,Chris not cool. Stop saying you had no idea. He said multiple times to your face the time he had. #thebachelorette https://t.co/fqYnLwZdOn
46,Lake Morton-Berrydale,Tue Jun 26 03:47:06 +0000 2018,0.8,WA,@BachelorABC LOL the producers need to let colton just go to his room
47,Henderson,Tue Jun 26 03:49:14 +0000 2018,0.0,NV,Blake for #TheBachelor   #thebachelorette
48,Henderson,Tue Jun 26 03:52:15 +0000 2018,0.2857142857142857,NV,⬇️ Chris right now needs to hear this #thebachelorette https://t.co/B0MNJBfUb6
49,Aliso Viejo,Tue Jun 26 03:52:43 +0000 2018,0.0,CA,#thebachelorette
50,Lumberton,Tue Jun 26 03:55:34 +0000 2018,0.25,TX,Colton Underwood is hot as a tater tot #TheBachelorette
51,Casas Adobes,Tue Jun 26 02:15:09 +0000 2018,0.0,AZ,colton totally throwing shade to aly raisman tonight
52,Washington,Tue Jun 26 02:24:22 +0000 2018,0.55,DC,"“I speak, I can walk, I’m fit..” oh wise one, #thebachelorette"
53,Saline,Tue Jun 26 02:41:28 +0000 2018,0.25,MI,@MattyMcFlye @PFF_Mike Jordan has pretty hair. Yup. I’ll give him that. Yup. https://t.co/42KJ9Ot2oU
54,Arkadelphia,Tue Jun 26 02:44:45 +0000 2018,0.2,AR,Honestly cheesy as hell but I love dylan and colton so much like I just keep watching my own snap story cracking up… https://t.co/nOfemRu8dW
55,Woodhaven,Tue Jun 26 02:50:17 +0000 2018,0.5,MI,venmo john better request money from becca for wasting his time #thebachelorette
56,Lafayette,Tue Jun 26 03:00:32 +0000 2018,0.44166666666666665,CO,"For the love of God, #TheBachelorette producers- can we PLEASE see more @leodottavio?! I’d much rather watch him th… https://t.co/Bmeis1JXZk"
57,Manhattan,Tue Jun 26 03:02:17 +0000 2018,0.0,NY,MY top two are wills and venmo john. sad to think becca’s def going to leave us with connor and racist garrett. #thebachelorette
58,Columbus,Tue Jun 26 03:03:11 +0000 2018,0.0,OH,"while you’re all here, I chatted with @PFF_Mike on friday about his experience on #thebachelorette https://t.co/d8VFJS3b3R"
59,Chicago,Tue Jun 26 03:04:09 +0000 2018,0.0,IL,@clayharbs82 eta back to the chi?
60,Atlanta,Tue Jun 26 04:11:13 +0000 2018,0.5,GA,"@colton_taunton @DOBrienAJC Haha great Pitino reference...

@BarstoolBigCat @PFTCommenter"
61,San Ramon,Tue Jun 26 04:19:48 +0000 2018,0.0,CA,sooo when is @Jason_Tartick going to get a one on one?? #TheBachelorette
62,San Francisco,Tue Jun 26 04:24:04 +0000 2018,0.0,CA,@johngraham262 😂 https://t.co/17GRDvfz4k
63,Tempe,Tue Jun 26 04:24:55 +0000 2018,0.0,AZ,"If Becca doesn't marry you, I will @balockaye_h"
64,San Diego,Tue Jun 26 04:42:56 +0000 2018,0.2,CA,“So what I want to know is what do you do on the weekends?” Really @jordan__kimball? Is that what they teach you at… https://t.co/RtVqTUjuBJ
65,Albany,Tue Jun 26 04:50:12 +0000 2018,-0.1875,OR,"It’s been like a month since I could watch #thebachelorette on a Monday. Starting two hours late, but let’s do the damn thing!"
66,Pleasanton,Tue Jun 26 04:51:44 +0000 2018,-0.07222222222222226,CA,I just watched 7 minutes of #thebachelorette for the first time this season and all I see is one super annoying guy… https://t.co/RnHFPJF9sd
67,West Sacramento,Tue Jun 26 04:56:45 +0000 2018,0.0,CA,i may not recover from becca choosing chris “johnny drama” over venmo john #thebachelorette
68,Bryan,Mon Jun 25 18:14:25 +0000 2018,0.0,TX,"@coltonhebert242 Ehhhh, if anything I would color match the bumper🙂"
69,Bangor,Mon Jun 25 18:22:57 +0000 2018,0.45000000000000007,PA,"Most accurate statement of the day goes to @alexcolton52...🏀
“I have the athleticism of a worm.”"
70,Miami,Mon Jun 25 20:40:48 +0000 2018,0.55,FL,&amp; the rose goes to.... 🌹 #barmajstudios #pictureoftheday #instapic #thebachelor #studmuffin #love #barmaj… https://t.co/0dRomHMZ4O
71,Cincinnati,Mon Jun 25 21:43:57 +0000 2018,0.0,OH,@thatonecolton @amanda_tetzner
72,Kilgore,Mon Jun 25 22:17:26 +0000 2018,0.3125,TX,@colton_coffman broo!!😂😂😂 that’s funny!
73,Phoenix,Mon Jun 25 22:29:04 +0000 2018,0.0,AZ,@davedriftz @dragon_titties @Tanner_SCyenko @_hvnx @Oldmancodi @TranceyPants595 @warmcookielover @colton_rohrer… https://t.co/1k4oDYv2yU
74,Little Chute,Mon Jun 25 22:55:53 +0000 2018,0.0,WI,@RyanPeterson28 @MasonKrake @Mack_Hooyman Do you allow pc players into the mix?
75,Garden City,Tue Jun 26 01:10:03 +0000 2018,0.0,SC,Can they both please just go home though?  #thebachelorette
76,Westminster,Tue Jun 26 01:10:14 +0000 2018,-0.08333333333333333,CO,I don’t know how I feel about random hot tubs in the middle of nowhere dates... #thebachelorette #desserthottub… https://t.co/qoDkyBPGtk
77,Wolcott,Tue Jun 26 01:11:00 +0000 2018,0.0,CT,garrett says hello #thebachelorette https://t.co/UlqHH7hZsn
78,Minneapolis,Tue Jun 26 01:11:44 +0000 2018,-1.0,MN,These two are the worst. 🙄 #thebachelorette @YouGetARose https://t.co/vJYwyhTCCB
79,Haines City,Tue Jun 26 01:15:38 +0000 2018,0.0,FL,ITS BACK ITS BACK ITS.... oh it’s a Kia commercial #thebachelorette
80,Oregon,Tue Jun 26 01:16:01 +0000 2018,0.0,IL,Send them both home. 🙄 #thebachelorette
81,Des Moines,Tue Jun 26 01:19:07 +0000 2018,0.0,IA,Oh god.... jordan... please stop #thebachelorette
82,Garden City,Tue Jun 26 01:19:19 +0000 2018,0.0,SC,And now Jordan is gonna use this time to talk about his “career” 🙃#thebachelorette
83,Chamberlayne,Tue Jun 26 01:19:52 +0000 2018,-1.0,VA,Well Jordan is the worst. #thebachelorette
84,Oklahoma City,Tue Jun 26 01:20:55 +0000 2018,-0.4,OK,Yep. I definitely would not have let him kiss me. He’s annoying. #thebachelorette
85,Manhattan,Tue Jun 26 01:20:56 +0000 2018,-0.08333333333333333,NY,"Jordan: what does your typical weekend look like?
Becca: it depends 
Jordan: OMG SAME 

#thebachelorette"
86,Haines City,Tue Jun 26 01:22:17 +0000 2018,0.0,FL,Which model face is that Jordan? #rejection #thebachelorette
87,Garden City,Tue Jun 26 01:22:24 +0000 2018,0.0,SC,Wait who’s gonna stir the pot now that Jordan’s gone? #thebachelorette
88,Burlington,Tue Jun 26 01:24:26 +0000 2018,0.4,KY,Every dude in #thebachelorette always seems to be sitting with a pillow in their lap. And I called this double dump tonight. Lol
89,Manhattan,Tue Jun 26 01:25:56 +0000 2018,0.0,NY,"Jordan: “I can speak, I can walk I don’t know what she didn’t like about me.” #thebachelorette https://t.co/h21ubxrlnr"
90,Manhattan,Tue Jun 26 01:27:51 +0000 2018,0.18,NY,there is absolutely nothing like watching #thebachelorette with 4 boys. highly recommend.
91,Battlefield,Tue Jun 26 01:28:19 +0000 2018,0.0,MO,"*watching the bachelorette and colton kiss*

natalie’s mom (jamie): “they’re having hotness there “"
92,Tampa,Tue Jun 26 01:29:22 +0000 2018,0.8,FL,Lol wut is a “mindstate” #thebachelorette
93,Manhattan,Tue Jun 26 01:30:08 +0000 2018,-0.2,NY,"@jordan__kimball 
I just yelled at the TV like I was watching a Yankees game when you got dismissed
Definitely the… https://t.co/IkddCCzjKb"
94,Summerside,Tue Jun 26 01:31:15 +0000 2018,0.0,OH,@leodottavio
95,Denham Springs,Tue Jun 26 01:32:53 +0000 2018,-0.3125,LA,I mean... except for @Colt3FIVE 😍 #thebachelorette
96,Manhattan,Tue Jun 26 01:33:36 +0000 2018,-0.05,NY,"Excuse me. She doesn’t owe you 50,000 of ANYTHING #thebachelorette https://t.co/vgKc4AZF7q"
97,Bayshore Gardens,Tue Jun 26 01:34:59 +0000 2018,-0.3,FL,"“It’s sucks man. She wouldn’t even look at me, like my eye.” #thebachelorette"
98,Columbus,Tue Jun 26 01:38:16 +0000 2018,0.0,OH,you know who would politely get up to allow wills the rest of his time with becca? #thebachelorette https://t.co/o6x8FpM9tZ
99,South Bend,Tue Jun 26 01:38:29 +0000 2018,0.0,IN,Becca watching Wills and Chris fight for time with her #thebachelorette https://t.co/OOMXy4adhA
100,Queens,Tue Jun 26 01:39:20 +0000 2018,0.0,NY,"“In my opinion, which i respect” - Wayne Newton in an OTF on #thebachelorette and now me in all meetings henceforth"
101,Milwaukee,Tue Jun 26 01:41:06 +0000 2018,0.0,WI,"Anyone else seeing the resemblance? Run, @thebkoof, run. #thebachelorette #separatedatbirth https://t.co/YCb1V7gJLP"
102,Fairway,Tue Jun 26 01:42:20 +0000 2018,0.0,KS,WILLS. THE MAN. #thebachelorette
103,Manhattan,Tue Jun 26 01:45:17 +0000 2018,-0.78125,NY,Chris is so effing entitled. Kick him out Becca!! #thebachelorette
104,Echelon,Tue Jun 26 01:45:19 +0000 2018,0.0,NJ,Yes Wills! Stand your ground #thebachelorette
105,Echelon,Tue Jun 26 01:46:30 +0000 2018,-0.8,NJ,Chris is so annoying like go home #thebachelorette
106,Charlotte,Tue Jun 26 01:47:04 +0000 2018,0.35,NC,Chris has shown his true colors #thebachelorette https://t.co/5LAoC8Xrl6
107,Adamsville,Tue Jun 26 01:50:45 +0000 2018,0.5,MI,I’m in love with Wills #thebachelorette
108,Yarmouth,Tue Jun 26 01:53:17 +0000 2018,0.0,ME,@persequens this is a bloodbath.... also is colton claiming to be a virgin
109,Manhattan,Tue Jun 26 01:55:24 +0000 2018,0.5,NY,The Ralph (@Jason_Tartick) is my favorite by leaps and bounds #TheBachelorette
110,Dayton,Tue Jun 26 01:56:31 +0000 2018,0.0,NJ,JUSTICE FOR VENMO JOHN #thebachelorette
111,Dublin,Tue Jun 26 01:56:59 +0000 2018,0.2,OH,"@leodottavio no but really, what hair products do you use?"
112,Milwaukee,Tue Jun 26 01:57:04 +0000 2018,0.0,WI,Leo is the Fabio of our generation #superhero #saveusfromChris #thebachelorette https://t.co/N0Rltwbv1b
113,Delran,Tue Jun 26 01:57:27 +0000 2018,0.3125,NJ,First grocery store Joe and now Venmo John?!? #thebachelorette #wrongchoice
114,Philadelphia,Tue Jun 26 01:58:55 +0000 2018,-0.20277777777777778,PA,I accepted when she sent home #GroceryStoreJoe but I’m putting my phone down for Venmo John. NOT OKAY BECCA #thebachelorette
115,Lehigh Acres,Tue Jun 26 02:00:48 +0000 2018,0.0,FL,"@_acolton Well, it’s the same equipment as before, with a different desk and in a different part of the room. I wan… https://t.co/dMTLFU5Hu6"
116,Somerville,Tue Jun 26 02:03:35 +0000 2018,0.2,MA,Jason is the real comeback kid here #thebachelorette
117,Boston,Tue Jun 26 02:04:09 +0000 2018,0.0,MA,"Trailer for next weeks Bach, @CObrochta33 in glasses 👌🏼😏"
118,Sylva,Tue Jun 26 02:04:28 +0000 2018,0.0,NC,@thebachelor
119,Phoenix,Tue Jun 26 06:17:49 +0000 2018,0.0,AZ,Congratulations to the former @bachelorabc Star @ariejr And His fiancé Lauren! They officially purchased a home in… https://t.co/c7rnD1pw55
0,Union,Tue Jun 26 18:16:24 +0000 2018,0.5,KY,@HannahKay05 glad Blake Horstmann isn’t on there so if he isn’t picked he might be the bachelor 👌🏼👌🏼
1,Chicago,Tue Jun 26 18:43:37 +0000 2018,0.0,IL,"Becca on 2 on 1s, you can’t keep both guys #thebachelorette"
2,Chicago,Tue Jun 26 18:44:25 +0000 2018,0.25,IL,"Chris needs to get off his high horse... if you want time with her, go talk with her!! #thebachelorette"
3,Chicago,Tue Jun 26 18:46:53 +0000 2018,0.5,IL,Jordan talking about his family... I love it #thebachelorette
4,Chicago,Tue Jun 26 18:51:19 +0000 2018,0.0,IL,"Becca, send them both home.. #thebachelorette"
5,Chicago,Tue Jun 26 18:51:50 +0000 2018,0.0,IL,Becca: did he say that? David: well it sounded like he said that. #thebachelorette
